IBGE;NU_IDENTIFICADOR;co_seq_dirigente;q62_2;q62_3;q62_8;q62_9;q62_10;q62_11;q62_12;q62_13;q62_14;q62_15;q62_16;DataCenso;DataCenso_2020;q62_2_rec;Idade;Faixas_etarias;d62_8;d62_8bin1;d62_8bin2;d62_8bin3;d62_9;d62_9bin1;d62_9bin2;d62_9bin3;d62_9bin4;d62_9bin5;d62_10;d62_10bin1;d62_10bin2;d62_10bin3;d62_10bin4;missing_atividade;d62_14_1bin_Gestão;d62_14_1bin_PAEFI;d62_14_1bin_MSE;d62_14_1bin_ABORDAGEM;d62_14_1bin_PSE_PCDI;d62_14_1bin_Beneficios;d62_14_1bin_CADASTRAMENTO;d62_14_1bin_Outros;d62_15_2bin_Gestão;d62_15_2bin_PAEFI;d62_15_2bin_MSE;d62_15_2bin_ABORDAGEM;d62_15_2bin_PSE_PCDI;d62_15_2bin_Beneficios;d62_15_2bin_CADASTRAMENTO;d62_15_2bin_Outros;d62_16_3bin_Gestão;d62_16_3bin_PAEFI;d62_16_3bin_MSE;d62_16_3bin_ABORDAGEM;d62_16_3bin_PSE_PCDI;d62_16_3bin_Beneficios;d62_16_3bin_CADASTRAMENTO;d62_16_3bin_Outros;q62_9_velha;nu_trabalhador;d62_8bin1_sum;d62_8bin2_sum;d62_8bin3_sum;d62_9bin1_sum;d62_9bin2_sum;d62_9bin3_sum;d62_9bin4_sum;d62_9bin5_sum;d62_10bin1_sum;d62_10bin2_sum;d62_10bin3_sum;d62_10bin4_sum;nu_trabalhadores
230535;23053593784;1523743;21/jun/96;Feminino;Superior Completo;Assistente Social;Outro vínculo não permanente;Educador(a) Social;De 31 a 40 horas semanais;01/abr/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;13054694400,00;24;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;11;2,00;1,00;8,00;#NULO!;5,00;#NULO!;2,00;1,00;3,00;#NULO!;2,00;6,00;11
230535;23053593784;1631743;03/mai/97;Masculino;Superior Completo;Psicóloga(o);Outro vínculo não permanente;Técnico(a) de nível superior;De 31 a 40 horas semanais;15/fev/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;13081996800,00;23;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;11;2,00;1,00;8,00;#NULO!;5,00;#NULO!;2,00;1,00;3,00;#NULO!;2,00;6,00;11
230540;12305400390;1090271;27/jan/66;Feminino;Superior Completo;Advogada(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 11 a 20 horas semanais;03/jan/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12095395200,00;54;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;11;1,00;5,00;5,00;#NULO!;3,00;#NULO!;1,00;1,00;6,00;#NULO!;2,00;3,00;11
230540;12305400390;762496;11/set/88;Masculino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;03/fev/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12809318400,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;11;1,00;5,00;5,00;#NULO!;3,00;#NULO!;1,00;1,00;6,00;#NULO!;2,00;3,00;11
230540;12305400390;1047437;08/jul/91;Feminino;Superior Completo;Psicóloga(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 31 a 40 horas semanais;03/fev/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12898310400,00;29;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;11;1,00;5,00;5,00;#NULO!;3,00;#NULO!;1,00;1,00;6,00;#NULO!;2,00;3,00;11
230540;12305400390;1271951;16/jul/94;Feminino;Superior Completo;Assistente Social;Comissionada(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;02/fev/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12993696000,00;26;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;11;1,00;5,00;5,00;#NULO!;3,00;#NULO!;1,00;1,00;6,00;#NULO!;2,00;3,00;11
230550;12305500507;1522205;08/jul/13;Feminino;Superior Completo;Assistente Social;Comissionada(o);Coordenador(a);De 31 a 40 horas semanais;01/mar/19;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;13592620800,00;7;#NULO!;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230550;12305500507;154622;12/out/75;Feminino;Superior Completo;Assistente Social;Comissionada(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;04/fev/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;Concessão Benefícios Eventual;31.08.2020;31/ago/20;12401683200,00;44;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;273;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230550;12305500507;1433016;01/mai/86;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;28/jun/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12734668800,00;34;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230550;12305500507;866838;22/ago/90;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;01/jul/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Concessão Benefícios Eventual;31.08.2020;31/ago/20;12870662400,00;30;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;274;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230550;12305500507;1370803;12/mar/92;Masculino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;01/jul/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12919737600,00;28;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230550;12305500507;1451736;28/nov/79;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;01/fev/19;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Concessão Benefícios Eventual;31.08.2020;31/ago/20;12531974400,00;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;273;13;#NULO!;7,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;7,00;#NULO!;2,00;4,00;13
230560;23056094502;718613;14/ago/81;Feminino;Superior Completo;Pedagoga(o);Servidor(a)/Estatutário(a);Coordenador(a);De 31 a 40 horas semanais;01/jan/19;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;12585974400,00;39;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Pedagogo;Pedagogo;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;275;10;1,00;5,00;4,00;1,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;4,00;10
230560;23056094502;641629;17/jan/80;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/jul/11;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12536294400,00;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;10;1,00;5,00;4,00;1,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;4,00;10
230560;23056094502;343443;09/dez/82;Feminino;Superior Completo;Psicóloga(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 31 a 40 horas semanais;02/jan/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12627619200,00;37;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;10;1,00;5,00;4,00;1,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;4,00;10
230560;23056094502;1029403;22/set/90;Masculino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;09/mar/15;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12873340800,00;29;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;10;1,00;5,00;4,00;1,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;4,00;10
230580;23058096250;664029;03/jun/72;Feminino;Superior Completo;Outra(o) profissional de nível superior;Servidor(a) Temporária(o);Apoio Administrativo;De 31 a 40 horas semanais;01/mar/17;Atividades de gestão (administrativo);#NULO!;#NULO!;31.08.2020;31/ago/20;12295756800,00;48;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;237;7;1,00;1,00;5,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;4,00;7
230580;23058096250;1327154;14/jan/73;Feminino;Superior Completo;Pedagoga(o);Servidor(a)/Estatutário(a);Coordenador(a);De 41 a 44 horas semanais;01/jan/17;Atividades de gestão (administrativo);#NULO!;#NULO!;31.08.2020;31/ago/20;12315196800,00;47;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Pedagogo;Pedagogo;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;275;7;1,00;1,00;5,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;4,00;7
230580;23058096250;1077096;29/mai/65;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;13/out/15;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12074400000,00;55;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;7;1,00;1,00;5,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;4,00;7
230580;23058096250;1582950;25/jan/73;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;26/nov/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12316147200,00;47;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;7;1,00;1,00;5,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;4,00;7
230580;23058096250;844561;05/jun/80;Masculino;Superior Completo;Advogada(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 31 a 40 horas semanais;02/jan/14;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12548390400,00;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;232;7;1,00;1,00;5,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;4,00;7
230590;23059097794;924861;10/mar/84;Masculino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Coordenador(a);De 31 a 40 horas semanais;03/fev/14;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;12667104000,00;36;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;7;#NULO!;3,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;2,00;#NULO!;1,00;4,00;7
230590;23059097794;1276076;24/mar/82;Masculino;Superior Completo;Assistente Social;Voluntária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;07/jan/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Concessão Benefícios Eventual;31.08.2020;31/ago/20;12605155200,00;38;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;273;7;#NULO!;3,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;2,00;#NULO!;1,00;4,00;7
230590;23059097794;1068586;28/jan/82;Masculino;Superior Completo;Psicóloga(o);Sem vínculo;Técnico(a) de nível superior;De 31 a 40 horas semanais;07/jan/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Concessão Benefícios Eventual;31.08.2020;31/ago/20;12600403200,00;38;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;274;7;#NULO!;3,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;2,00;#NULO!;1,00;4,00;7
230590;23059097794;1652202;24/set/86;Masculino;Superior Completo;Advogada(o);Comissionada(o);Técnico(a) de nível superior;De 11 a 20 horas semanais;01/set/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Concessão Benefícios Eventual;31.08.2020;31/ago/20;12747283200,00;33;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;232;7;#NULO!;3,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;2,00;#NULO!;1,00;4,00;7
230610;12306100776;721543;09/nov/88;Feminino;Superior Completo;Outra(o) profissional de nível superior;Servidor(a) Temporária(o);Coordenador(a);De 41 a 44 horas semanais;02/jan/20;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12814416000,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;237;7;#NULO!;3,00;4,00;#NULO!;1,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;6,00;7
